A,ProductName,InArea,MbaId,ProductSerialNumber,commodity,AnnualConsumption,StartDate,ContractDuration,OrderDate,Status,PriceGuarantee,PriceDate,PriceChange,OrigBaseCosts,OrigKwhCosts,OrigKwhMargin,OrigbaseMargin,CurrentBasePriceNet,CurrentKwhPriceNet,CatalogBasePrice,CatalogKwhPrice,CurrentBaseCost,CurrentKwhCost,CurrentKwhRohmarge,CurrentBaseRohmarge,BaseNewPriceProposed,KwhNewPriceProposed,NewPriceInclude,NewPriceStartdate,CurrentBaseTargetMargin,CurrentKwhTargetMargin
A2,12,False,en-0517437224,ev-kgoyi6393,power,1382,2021-02-05,2022-02-04 00:00:00,2021-01-04,active,2022-02-04 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-0517437224,ev-asswd0965,gas,11167,2021-01-01,2021-12-31 00:00:00,2021-01-04,active,2021-12-31 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-5308208932,ev-jtakh4606,gas,12347,2021-01-26,2022-01-25 00:00:00,2021-01-04,active,2022-01-25 00:00:00,2020-10-01,False,106.29,4.1844,0.15,32.0,138.29,4.33,184.49,15.38,152.49,4.634,-0.30400000000000027,-14.200000000000017,184.49,4.780000000000001,,,32.0,10.75
A2,12,False,en-5308208932,ev-ymlwo8291,power,2043,2021-01-26,2022-01-25 00:00:00,2021-01-04,active,2022-01-25 00:00:00,2020-10-01,False,98.84,23.17,0.7,24.0,122.84,23.87,146.49,37.38,129.1,20.283,3.5869999999999997,-6.259999999999991,153.10000000000002,20.98,,,17.39,17.1
A2,12,False,31193098,97087148,power,2751,2021-01-05,2022-01-04 00:00:00,2021-01-04,active,2022-01-04 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-4944664517,ev-hspob2540,power,1446,2021-01-01,2021-12-31 00:00:00,2021-01-04,active,2021-12-31 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,30747094,84633896,gas,5246.6,2021-01-05,2022-01-04 00:00:00,2021-01-04,active,2022-01-04 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,30747094,84633895,power,947,2021-01-05,2022-01-04 00:00:00,2021-01-04,active,2022-01-04 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,30443001,81210991,gas,38592.3,2021-03-01,2022-02-28 00:00:00,2021-01-04,active,2022-02-28 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,30770894,84757487,gas,35871.7,2021-01-05,2022-01-04 00:00:00,2021-01-04,active,2022-01-04 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,30770894,84757485,power,1216,2021-01-05,2022-01-04 00:00:00,2021-01-04,active,2022-01-04 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-7475057175,ev-itfoc4051,gas,13607,2021-01-05,2022-01-04 00:00:00,2021-01-04,active,2022-01-04 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-7475057175,ev-frohs4273,power,1851,2021-01-05,2022-01-04 00:00:00,2021-01-04,active,2022-01-04 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,31408560,8000159641,power,2308,2021-01-05,2022-01-04 00:00:00,2021-01-04,active,2022-01-04 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-4517086304,ev-ndwzv2731,power,2770,2021-01-01,2021-12-31 00:00:00,2021-01-04,active,2021-12-31 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-2325494363,ev-kggip9775,power,2122,2021-01-01,2021-12-31 00:00:00,2021-01-04,active,2021-12-31 00:00:00,2020-10-01,False,98.84,22.9,0.7,24.0,122.84,23.6,146.49,37.11,129.1,20.013,3.5869999999999997,-6.259999999999991,153.10000000000002,20.709999999999997,,,17.39,17.1
A2,12,False,en-2325494363,ev-zzpcg1198,gas,20190,2021-01-01,2021-12-31 00:00:00,2021-01-04,active,2021-12-31 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-7064164846,ev-zddjj0431,power,2632,2021-01-01,2021-12-31 00:00:00,2021-01-04,active,2021-12-31 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-7064164846,ev-anjmu3317,gas,6212,2021-01-01,2021-12-31 00:00:00,2021-01-04,active,2021-12-31 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,30077361,80059872,power,2100,2021-01-05,2022-01-04 00:00:00,2021-01-04,active,2022-01-04 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,30244614,80450606,gas,33541.2,2021-01-05,2022-01-04 00:00:00,2021-01-04,active,2022-01-04 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,30244614,80450611,power,2417,2021-01-05,2022-01-04 00:00:00,2021-01-04,active,2022-01-04 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-1594149526,ev-syamm3265,power,2724,2021-02-01,2022-01-31 00:00:00,2021-01-04,active,2022-01-31 00:00:00,2020-10-01,False,98.84,22.9,0.7,24.0,122.84,23.6,146.49,37.11,129.1,20.013,3.5869999999999997,-6.259999999999991,153.10000000000002,20.709999999999997,,,17.39,17.1
A2,12,False,en-bf7848381,ev-bskjf3531,power,7369,2021-01-01,2021-12-31 00:00:00,2021-01-04,active,2021-12-31 00:00:00,2020-10-01,False,102.57,22.23,0.7,24.0,126.57,22.93,146.75,36.84,129.36,19.743,3.187000000000001,-2.7900000000000205,153.36,20.44,,,17.39,17.1
A2,12,False,31614473,8001842720,power,1805,2021-01-05,2022-01-04 00:00:00,2021-01-04,active,2022-01-04 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,31614473,8001842721,gas,16220.58824,2021-01-05,2022-01-04 00:00:00,2021-01-04,active,2022-01-04 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,31278848,98358859,power,1214,2021-01-05,2022-01-04 00:00:00,2021-01-04,active,2022-01-04 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,31278848,98358858,gas,21485.4,2021-01-05,2022-01-04 00:00:00,2021-01-04,active,2022-01-04 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-5763341632,ev-dtpfy3292,gas,15754,2021-01-01,2021-12-31 00:00:00,2021-01-04,active,2021-12-31 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-5763341632,ev-xfurd1085,power,1817,2021-01-01,2021-12-31 00:00:00,2021-01-04,active,2021-12-31 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-6254094532,ev-tsonk4211,power,1822,2021-01-01,2021-12-31 00:00:00,2021-01-04,active,2021-12-31 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,31337074,98975460,power,4374,2021-01-05,2022-01-04 00:00:00,2021-01-04,active,2022-01-04 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-6841966036,ev-nylty1183,power,972,2021-01-01,2021-12-31 00:00:00,2021-01-04,active,2021-12-31 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-6841966036,ev-edgao3398,gas,18369,2021-01-01,2021-12-31 00:00:00,2021-01-04,active,2021-12-31 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-4510753785,ev-jmfrr1327,power,1208,2021-01-01,2021-12-31 00:00:00,2021-01-04,active,2021-12-31 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-4510753785,ev-jeley9952,gas,9332,2021-01-01,2021-12-31 00:00:00,2021-01-04,active,2021-12-31 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,31620688,8001882216,power,2106,2021-01-05,2022-01-04 00:00:00,2021-01-04,active,2022-01-04 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-8540050229,ev-vbxbe2155,power,3178,2021-01-05,2022-01-04 00:00:00,2021-01-04,active,2022-01-04 00:00:00,2020-10-01,False,98.84,23.17,0.7,24.0,122.84,23.87,146.49,37.38,129.1,20.283,3.5869999999999997,-6.259999999999991,153.10000000000002,20.98,,,17.39,17.1
A2,12,False,en-qg0311113,ev-mjalc3411,power,6056,2021-01-01,2021-12-31 00:00:00,2021-01-04,active,2021-12-31 00:00:00,2020-10-01,False,75.84,21.76,0.7,24.0,99.84,22.46,130.02,36.21,112.63,19.113,3.3470000000000013,-12.789999999999992,136.63,19.81,,,17.39,17.1
A2,12,False,31547976,8001371260,gas,34383.2,2021-01-05,2022-01-04 00:00:00,2021-01-04,active,2022-01-04 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-8134212524,ev-nvtya8075,power,591,2021-01-01,2021-12-31 00:00:00,2021-01-04,active,2021-12-31 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,31547976,8001371261,power,2156,2021-01-05,2022-01-04 00:00:00,2021-01-04,active,2022-01-04 00:00:00,2020-10-01,False,63.58,22.75,0.1,2.0,65.58,22.85,96.64,34.8,89.7,19.503,3.3470000000000013,-24.120000000000005,91.7,19.599999999999998,,,6.94,15.3
A2,12,False,en-3768348348,ev-gvmlk1495,power,1256,2021-02-01,2022-01-31 00:00:00,2021-01-04,active,2022-01-31 00:00:00,2020-10-01,False,98.84,23.17,0.7,24.0,122.84,23.87,146.49,37.38,129.1,20.283,3.5869999999999997,-6.259999999999991,153.10000000000002,20.98,,,17.39,17.1
A2,12,False,31693670,8004307231,gas,21617.64706,2021-01-05,2022-01-04 00:00:00,2021-01-04,active,2022-01-04 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-7231888848,ev-wfepy8835,power,3729,2021-03-06,2022-03-05 00:00:00,2021-01-04,active,2022-03-05 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-2680405244,ev-jnzbz8846,gas,9469,2021-01-05,2022-01-04 00:00:00,2021-01-04,active,2022-01-04 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,31693670,8004199314,power,1583,2021-01-05,2022-01-04 00:00:00,2021-01-04,active,2022-01-04 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-2680405244,ev-lijyj5105,power,2007,2021-01-05,2022-01-04 00:00:00,2021-01-04,active,2022-01-04 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-9861002047,ev-vtwby4936,power,471,2021-01-02,2022-01-01 00:00:00,2021-01-04,active,2022-01-01 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-9861002047,ev-nsnre0281,gas,4948,2021-01-02,2022-01-01 00:00:00,2021-01-04,active,2022-01-01 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,30679832,83003995,power,3845,2021-01-05,2022-01-04 00:00:00,2021-01-04,active,2022-01-04 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-0391397874,ev-usslp2747,power,1403,2021-01-01,2021-12-31 00:00:00,2021-01-04,active,2021-12-31 00:00:00,2020-10-01,False,63.58,22.75,0.1,2.0,65.58,22.85,96.64,34.8,89.7,19.503,3.3470000000000013,-24.120000000000005,91.7,19.599999999999998,,,6.94,15.3
A2,12,False,en-0391397874,ev-amfrp1462,gas,11803,2021-01-01,2021-12-31 00:00:00,2021-01-04,active,2021-12-31 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-6890760322,ev-grklx6617,power,1236,2021-01-01,2021-12-31 00:00:00,2021-01-04,active,2021-12-31 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-3041873625,ev-pscnc1770,power,3571,2021-01-01,2021-12-31 00:00:00,2021-01-04,active,2021-12-31 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-3041873625,ev-wexnd4614,gas,5758,2021-01-01,2021-12-31 00:00:00,2021-01-04,active,2021-12-31 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-5456141661,ev-cwrft7764,power,2111,2021-01-02,2022-01-01 00:00:00,2021-01-04,active,2022-01-01 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-5456141661,ev-tdmsw9844,gas,10706,2021-01-02,2022-01-01 00:00:00,2021-01-04,active,2022-01-01 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-0055455539,ev-pkkcj0414,gas,0,2021-01-04,2022-01-03 00:00:00,2021-01-04,active,2022-01-03 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-0055455539,ev-dritl4513,power,1267,2021-01-04,2022-01-03 00:00:00,2021-01-04,active,2022-01-03 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-8910549677,ev-nlatu8625,power,790,2021-01-04,2022-01-03 00:00:00,2021-01-04,active,2022-01-03 00:00:00,2020-10-01,False,106.51,21.99,0.7,24.0,130.51,22.69,152.7,36.15,135.31,19.053,3.6370000000000005,-4.800000000000011,159.31,19.749999999999996,,,17.39,17.1
A2,12,False,en-5283423480,ev-epfbn0372,power,1104,2021-02-01,2022-01-31 00:00:00,2021-01-05,active,2022-01-31 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,EASY,False,en-2633612144,ev-gxqdh6802,power,1500,2021-02-01,2021-02-01 00:00:00,2021-01-05,active,2021-02-01 00:00:00,2020-10-01,False,103.98,21.72,1.16,30.0,133.98,22.88,158.16,35.46,130.77,19.163,3.7169999999999987,3.2099999999999795,160.76999999999998,20.32,,,27.39,16.3
A2,12,False,en-0355901570,ev-ulnur8704,power,1975,2021-01-29,2022-01-28 00:00:00,2021-01-05,active,2022-01-28 00:00:00,2020-10-01,False,109.96,22.13,0.7,24.0,133.96,22.83,166.01,36.46,148.62,19.363,3.4669999999999987,-14.659999999999997,172.62,20.06,,,17.39,17.1
A2,12,False,31724463,8004447393,power,342,2021-01-06,2022-01-05 00:00:00,2021-01-05,active,2022-01-05 00:00:00,2020-10-01,False,63.58,22.75,0.1,2.0,65.58,22.85,96.64,34.8,89.7,19.503,3.3470000000000013,-24.120000000000005,91.7,19.599999999999998,,,6.94,15.3
A2,12,False,en-3254215761,ev-fmhkc5411,power,1572,2021-01-01,2021-12-31 00:00:00,2021-01-05,active,2021-12-31 00:00:00,2020-10-01,False,98.31,21.73,0.7,24.0,122.31,22.43,149.61,34.4,132.22,19.703,2.7270000000000003,-9.909999999999997,156.22000000000003,20.4,,,17.39,14.7
A2,12,False,en-8982704267,ev-wihzh7328,gas,12503,2021-02-01,2022-01-31 00:00:00,2021-01-05,active,2022-01-31 00:00:00,2020-10-01,False,106.29,4.1844,0.15,32.0,138.29,4.33,184.49,15.38,152.49,4.634,-0.30400000000000027,-14.200000000000017,184.49,4.780000000000001,,,32.0,10.75
A2,12,False,en-1011787478,ev-lhoqg9142,gas,26063,2021-01-01,2021-12-31 00:00:00,2021-01-05,active,2021-12-31 00:00:00,2020-10-01,False,101.71,4.0634,0.15,32.0,133.71,4.21,180.03,15.5,148.03,4.749,-0.5389999999999997,-14.319999999999993,180.03,4.9,,,32.0,10.75
A2,12,False,30992878,86184342,power,1277,2021-01-06,2022-01-05 00:00:00,2021-01-05,active,2022-01-05 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-8367736637,ev-ymaej4700,power,4036,2021-01-06,2022-01-05 00:00:00,2021-01-05,active,2022-01-05 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-5267580248,ev-vyyan7034,power,2676,2021-01-01,2021-12-31 00:00:00,2021-01-05,active,2021-12-31 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,30627262,82422818,power,1658,2021-03-12,2022-03-11 00:00:00,2021-01-05,active,2022-03-11 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,30627262,82422819,gas,19042,2021-03-12,2022-03-11 00:00:00,2021-01-05,active,2022-03-11 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-4041108012,ev-rgxuv8288,power,2221,2021-02-01,2022-01-31 00:00:00,2021-01-05,active,2022-01-31 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-6682043739,ev-pifex0041,power,2756,2021-01-05,2022-01-04 00:00:00,2021-01-05,active,2022-01-04 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-6682043739,ev-rcbar2392,gas,14589,2021-01-05,2022-01-04 00:00:00,2021-01-05,active,2022-01-04 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-7487555018,ev-trscx5735,power,1762,2021-01-01,2021-12-31 00:00:00,2021-01-05,active,2021-12-31 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,31348842,99095550,power,1432,2021-01-06,2022-01-05 00:00:00,2021-01-05,active,2022-01-05 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,EASY,False,en-4407179730,ev-bixys2948,power,950,2021-01-01,2021-01-01 00:00:00,2021-01-05,active,2021-01-01 00:00:00,2020-10-01,False,86.64,22.12,1.16,30.0,116.64,23.28,145.82,36.26,118.43,19.963,3.317,-1.7900000000000063,148.43,21.119999999999997,,,27.39,16.3
A2,12,False,31611241,8001815365,gas,781.2,2021-01-06,2022-01-05 00:00:00,2021-01-05,active,2022-01-05 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,31611241,8001815366,power,635,2021-01-06,2022-01-05 00:00:00,2021-01-05,active,2022-01-05 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-4565407980,ev-vmaba7755,power,5383,2021-01-05,2022-01-04 00:00:00,2021-01-05,active,2022-01-04 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-8708337954,ev-aetqx5949,gas,12063,2021-01-01,2021-12-31 00:00:00,2021-01-05,active,2021-12-31 00:00:00,2020-10-01,False,101.25,4.3874,0.15,32.0,133.25,4.54,177.48,15.48,145.48,4.734,-0.19399999999999995,-12.22999999999999,177.48,4.880000000000001,,,32.0,10.75
A2,12,False,en-8708337954,ev-qzwtp0546,power,1950,2021-01-01,2021-12-31 00:00:00,2021-01-05,active,2021-12-31 00:00:00,2020-10-01,False,79.42,21.71,0.7,24.0,103.42,22.41,133.61,35.89,116.22,18.793,3.617000000000001,-12.799999999999997,140.22000000000003,19.49,,,17.39,17.1
A2,12,False,en-5403435141,ev-bseuz6481,power,553,2021-01-06,2022-01-05 00:00:00,2021-01-05,active,2022-01-05 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,31680297-1000,31680298,gas,39423.52941,2021-01-06,2022-01-05 00:00:00,2021-01-05,active,2022-01-05 00:00:00,2020-10-01,False,91.53,3.5494,0.15,32.0,123.53,3.7,169.73,14.8,137.73,4.047,-0.34699999999999953,-14.199999999999989,169.73,4.200000000000001,,,32.0,10.75
